dims:2
classes:1
0.9243,-1.3613,0
0.8527,1.0522,1
1.0096,-1.1000,0
-0.9197,1.1054,0
1.7423,0.8030,1
1.1074,-1.4189,0
-1.2195,1.7890,0
0.7826,1.0810,1
0.9779,0.5956,1
-0.9887,-1.5469,1
0.4544,0.9581,1
-1.2871,0.8647,0
0.5717,0.9403,1
0.1349,-1.2486,1
-1.5133,-0.9563,1
-0.2080,-0.3399,1
-0.6411,-1.4369,1
1.4785,-0.9643,0
-1.4270,1.4351,0
-1.3804,1.9458,0
1.9490,0.5338,1
0.7284,-0.6352,0
-0.8949,-1.3334,1
1.0485,1.1384,1
-0.5861,1.0587,0
1.1490,-1.9001,0
-1.4863,0.3106,0
1.5445,1.3620,1
0.2007,0.8819,0
0.7241,-1.8971,0
-1.1794,1.5490,0
0.7768,0.2042,1
1.5156,1.1607,1
-0.5584,0.7239,0
-0.1735,-0.5184,1
1.3599,1.4725,1
1.0911,-1.8783,0
-1.8795,0.8839,0
-0.5301,-1.6562,1
-1.1952,-1.0110,1
-0.5589,-0.8062,1
1.2648,1.0526,1
1.4384,0.7312,1
-0.1879,1.0723,0
1.4310,0.7123,1
-1.4544,-1.0012,1
1.6857,-1.3840,0
-1.1605,0.3017,0
-0.8289,-1.0301,1
-0.7056,0.0499,0
-1.2107,0.1161,0
-0.5922,-0.6232,1
-1.0224,-0.8298,1
-0.5652,1.1652,0
-1.1638,1.2279,0
-1.1362,-1.8282,1
-0.4857,-0.8639,1
0.6160,-1.6121,0
-2.0431,-0.7254,1
0.6791,-0.8741,0
-1.9221,-0.8528,1
0.7374,1.2195,1
-1.8492,-1.4310,1
0.4574,0.4036,1
2.0503,-0.7326,0
-0.3649,0.9646,0
0.7339,1.8967,1
-0.5400,1.1119,0
0.7756,0.9789,1
-1.3097,-0.6552,1
0.6616,1.4991,1
1.4227,-0.9849,0
-2.0827,1.4847,0
0.8322,1.4123,1
-0.6261,-1.1374,1
-1.3781,0.3388,0
0.2072,0.7865,1
0.8289,-1.5523,0
0.5825,-1.1779,0
0.7829,0.7300,1
-1.0021,-0.9895,1
-0.9788,-0.5571,1
-1.1384,0.1264,1
0.9100,0.6635,1
-0.8646,1.2002,0
0.8073,-1.7977,0
1.2929,1.1379,1
1.1517,-0.7682,0
-1.9242,0.9555,0
0.2969,1.8239,1
0.5622,-0.8518,0
-0.6358,0.2162,0
1.4790,1.2948,1
-0.5929,0.7059,0
0.0105,-0.6983,1
1.1540,-1.7162,0
-1.0807,-0.8550,1
-0.6027,-0.2826,1
0.3019,0.7682,1
-0.3549,1.3668,0
-0.1031,-0.1095,1
0.8273,-0.8510,0
0.6719,-1.3124,0
1.8051,-1.4426,0
-1.5998,-2.1691,1
0.2776,0.8669,1
1.2465,0.3635,1
1.3743,2.0447,1
0.8368,0.4197,1
-0.3823,2.0966,0
0.4020,-0.2619,0
1.0014,-0.2118,0
0.4293,0.0478,1
1.0013,-1.3066,0
1.1159,-0.8822,0
0.9271,0.6780,1
1.2323,1.2573,1
0.9249,1.0935,1
-0.9451,2.0305,0
-0.7942,1.0370,0
0.9697,0.8139,1
-1.6725,0.7728,0
0.1788,0.9255,0
-0.4597,-1.4097,1
0.5408,0.4612,1
0.4748,-1.7798,0
-0.2299,1.1767,0
-0.2603,1.5207,0
1.5170,1.1491,1
-0.0656,-1.5294,1
-0.5291,-1.5305,1
1.6626,-1.7026,0
-1.4536,0.6532,0
0.3308,1.3126,1
1.3657,1.8037,1
1.6802,-0.4748,0
1.1162,1.4177,1
0.8566,1.7024,1
1.3192,-0.7180,0
0.4905,-1.3885,0
-0.7086,0.2505,0
-0.7187,1.3108,0
-0.7529,-0.4152,1
-1.3246,0.9744,0
-1.1319,-0.7327,1
-1.1315,0.9628,0
-1.2549,2.3926,0
-0.1186,-1.1466,1
-0.9522,1.0136,0
-1.5065,1.4219,0
1.5397,-0.7989,0
-0.6512,1.6113,0
0.6465,-0.6885,0
-0.6666,0.5221,0
-1.4365,-1.2506,1
0.9444,-0.1514,0
1.7669,-1.3099,0
-2.2597,-0.5147,1
1.3024,-1.4427,0
1.3306,-0.8121,0
-0.7913,-0.9556,1
0.5790,-0.6568,0
-0.6904,0.2608,0
-1.6006,-1.1830,1
0.9553,-0.8785,0
0.8006,2.0173,1
-2.2083,0.9682,0
1.4752,-1.0856,0
0.5019,-0.4905,0
1.2196,-0.9636,0
1.0818,1.7584,1
-0.6962,0.4497,0
1.6169,-1.7427,0
-0.3361,-1.2347,1
1.1230,0.2567,1
-1.0396,-0.5696,1
-1.4528,-0.3684,1
1.7231,-0.8257,0
0.9263,-0.8993,0
-0.6570,0.2906,0
-1.6700,0.8858,0
0.0681,-0.9552,1
1.2209,-0.1374,0
1.2377,-0.5255,0
-1.0205,-0.8342,1
-0.9555,-0.8992,1
1.5572,0.4907,1
1.0393,0.9741,1
-2.1299,0.2563,0
0.4847,-0.0290,1
-1.1834,-1.3274,1
-1.0563,-0.7075,1
1.2234,0.5134,1
-1.6972,1.3849,0
0.4058,-0.6449,0
1.4701,-1.7849,0
-0.7720,0.4223,0
0.9250,1.4958,1
-1.0083,-1.6270,1
-1.5539,1.3706,0
0.8329,0.7301,1
-1.6023,-1.2662,1
0.9490,-0.5797,0
1.4760,1.6891,1
-1.2725,-0.7448,1
0.9253,1.4446,1
1.3781,-0.8675,0
1.1754,0.3006,1
1.2596,0.3343,1
-1.1254,0.7528,0
0.6267,0.9076,1
1.0535,2.2275,1
-0.7291,0.7054,0
1.4086,-1.3332,0
0.9526,-0.7463,0
-0.1724,1.2426,1
1.2864,-0.4463,0
-1.7328,1.1903,0
1.8974,-1.8426,0
-0.9701,0.8078,0
1.4815,-0.7170,0
1.1019,1.3574,1
-0.4954,-0.6428,1
-0.9549,0.1758,0
1.6009,0.1564,1
-1.2798,-1.1305,1
0.6934,0.6066,1
0.8285,0.9646,1
-1.5433,-1.7104,1
-0.1854,0.4164,0
-1.2522,-0.9404,1
0.4009,-0.7210,0
-0.7443,-0.9400,1
1.8207,0.7098,1
0.8545,-1.0878,0
0.9869,-1.2403,0
1.1101,0.7175,1
0.9618,-1.2796,0
2.0068,-1.5004,0
0.7339,0.0783,1
-0.5527,-1.8704,1
0.9295,-1.9251,0
1.8735,-0.7028,0
-0.7789,0.1695,0
0.9858,1.5443,1
-0.7614,0.4335,0
0.1852,0.8929,0
1.3820,-1.7055,0
-0.8244,-0.6475,1
-0.5785,-1.3685,1
-0.4197,-1.0219,1
0.7161,-0.5127,0
-0.6338,0.9946,0
1.0081,-1.4148,0
1.2248,-1.0472,0
1.0726,-0.5025,0
-1.0155,1.3292,0
0.4817,1.4657,1
-2.1528,0.2839,0
-0.0078,-1.2167,0
-1.0919,1.0393,0
1.3125,-0.2636,0
-1.8054,0.3729,0
-1.3566,1.1375,0
2.2444,1.2728,1
0.1844,0.7684,1
-1.4946,1.8990,0
-0.9998,-1.3258,1
-0.7529,-1.0863,1
0.8908,1.3904,1
-1.6732,1.6042,0
0.4540,1.2457,1
1.3960,1.1919,1
-1.1835,0.9630,0
0.7934,-1.3060,0
-2.3385,1.6175,0
2.4114,0.4729,1
1.1622,1.3545,1
-0.8942,-1.2483,1
-1.1907,-0.3288,1
0.8714,-0.8272,0
-0.9707,-0.6284,1
-0.8286,-1.6484,1
-1.0067,-0.4010,1
1.0272,-1.1458,0
0.8639,-0.3057,0
0.7208,0.9494,1
-0.9792,0.3697,0
-1.6016,-0.7930,1
0.5204,-1.4697,0
-1.4659,-1.4792,1
1.2221,0.9812,1
0.5192,-1.1962,0
-0.8216,-1.2598,1
-1.4666,-1.7964,1
-0.5336,0.1289,0
0.8288,2.1387,1
0.8502,-0.8638,0
1.3850,-1.6556,0
0.6844,-0.5049,0
0.4959,-1.6243,0
-0.6523,0.6722,0
1.5562,-1.0699,0
-0.7386,0.6111,0
0.3281,-1.0586,0
-1.2685,-0.8275,1
0.9607,-1.7904,0
-0.7271,-0.9370,1
0.5054,0.8306,1
-1.7054,0.6443,0
-1.3951,-0.7982,1
0.5426,1.2212,1
-1.6114,-1.0989,1
0.8151,-2.2110,0
-0.8073,-0.8280,1
1.6066,1.0179,1
1.0381,1.6101,1
-0.7713,-0.9707,1
-0.8885,-0.0851,0
-1.4762,-1.7028,1
2.0495,0.7716,1
1.6477,-1.8953,0
-1.1552,-0.7997,1
-1.0320,2.1117,0
1.6266,1.5515,1
0.6088,0.9640,1
0.7297,-1.0809,0
0.7990,0.3041,1
-0.9023,0.9760,0
1.0124,0.6640,1
1.3158,0.2042,1
1.4302,-1.6218,0
-1.7255,0.3922,0
-1.0122,-1.2811,1
-0.9058,-1.4862,1
-0.6850,0.6452,0
-0.7086,1.3363,0
-1.0501,-1.3704,1
1.3568,-1.6249,0
-1.2493,1.5680,0
0.5854,-0.9025,0
-1.3055,-0.8010,1
-1.3656,-0.7185,1
-2.0563,0.6952,0
-0.8221,1.1680,0
-0.6352,0.7611,0
-1.8971,0.8920,0
-0.8399,0.6165,0
1.8364,-1.3238,0
-1.1918,0.1728,0
-0.7809,-1.4161,1
1.0811,0.5344,1
0.4148,-0.9942,0
-0.8268,1.5051,0
1.2882,0.3774,1
1.3263,0.7736,1
0.2400,1.6290,1
0.7529,-0.2855,0
0.7179,-0.7620,0
-1.0490,-1.0089,1
0.1842,1.3502,1
-1.2871,1.7096,0
-0.9107,-1.1346,1
0.9654,1.1355,1
-0.5587,0.8467,0
-0.5123,0.8294,0
1.1884,-1.2108,0
0.7708,1.7924,1
-0.3722,1.1426,0
1.2482,-0.6446,0
-0.1827,-2.0936,1
1.1284,-1.3186,0
0.7235,1.0644,1
0.9517,0.5072,1
1.0100,-1.3050,0
-1.1995,-0.5384,1
1.1184,-0.3773,0
1.0279,1.4838,1
1.7500,-1.1026,0
1.0021,-0.7501,0
1.1587,-0.8821,0
-1.2274,0.7920,0
0.3398,0.7918,0
0.5600,0.6968,1
-1.3279,-1.0297,1
0.9234,0.7648,1
-1.2485,0.8711,0
0.9731,-1.5031,0
-1.9749,-1.0078,1
0.4678,0.7367,1
0.2746,-1.5118,0
0.6377,1.2480,1
0.4174,-0.8365,0
-0.5811,-0.6985,1
-0.6511,-0.9503,1
1.5741,-1.6810,0
-0.5492,-1.7290,1
1.2545,-0.4787,0
-1.2266,0.1292,1
0.9736,0.9451,1
1.6812,-0.9219,0
-1.1466,-0.7077,1
-0.8623,-0.3879,1
-1.0174,1.3038,0
0.6734,-1.5027,0
0.7866,0.7657,1
-0.9020,-1.0678,1
1.2080,0.4135,1
0.2949,1.2149,1
-0.8870,-1.3811,1
-0.8218,0.5944,0
-0.3439,-0.1577,1
-0.0830,-0.6227,1
1.3873,1.1588,1
1.0544,0.4723,1
1.2252,1.9519,1
-0.8731,1.3059,0
1.2037,-1.0514,0
1.2379,-1.0183,0
1.2895,-0.6375,0
0.9862,-1.3776,0
1.2169,-0.9765,0
0.6271,-1.1644,0
-0.2986,0.9976,0
1.2501,1.3100,1
-0.3520,-0.6670,1
-1.1809,0.4707,0
1.5188,0.7834,1
0.6774,-1.0428,0
-1.5158,-0.0381,0
1.1011,1.0938,1
-1.0622,-1.3953,1
0.8599,0.0967,1
1.3004,0.3346,1
0.5420,-1.1729,0
-1.4903,1.1345,0
1.5608,0.5341,1
0.2799,1.1663,0
-1.2810,1.2151,0
0.7671,-1.1989,0
-1.6748,-0.8021,1
0.8900,-1.8273,0
-1.4313,0.9626,0
-0.8989,0.8644,0
1.0871,2.1123,1
1.5087,2.0729,1
-1.7173,0.9360,0
0.2366,-1.5813,0
-0.5614,-0.2614,1
-1.3999,-0.5195,1
1.0227,-0.8769,0
1.2610,-0.3431,0
-1.3082,1.9353,0
-0.9658,1.0491,0
1.5430,-1.1805,0
-1.4423,0.9241,0
-0.6154,0.9181,0
0.6559,-1.5403,0
-1.0122,1.3694,0
-0.5384,-0.5728,1
0.5613,-0.2181,0
1.2845,1.1780,1
-1.2525,-1.0215,1
1.5449,-0.5469,0
0.4192,0.5265,1
-0.7146,-1.3919,1
0.6942,-1.6493,0
0.9526,-1.7921,0
-0.7647,0.9136,0
1.4090,0.4603,1
-1.2705,0.3443,0
1.0361,-0.9135,0
0.5742,-1.3251,0
-0.1242,1.4730,0
-0.5303,-1.8495,1
-0.5803,-1.3716,1
1.0961,-1.5169,0
-0.6407,0.9552,0
1.0803,1.0287,1
-0.6021,-0.8565,1
1.1677,1.1544,1
-1.2913,-0.5851,1
1.0550,-1.0952,0
-1.3116,0.7194,0
-0.9358,0.6500,0
-0.7080,1.0363,0
1.1180,1.1369,1
-1.8659,-1.3033,1
-0.9099,1.2674,0
1.0012,-1.2125,0
1.4812,0.3399,1
-0.9863,1.5714,0
0.7515,0.7690,1
0.8991,0.6596,1
-2.3329,-0.2296,1
-1.5499,1.0254,0
1.6109,-0.7060,0
-0.7159,0.0002,0
-1.7380,-0.6607,1
-0.4183,0.6588,0
-1.4838,-0.4054,1
-0.5924,1.5039,0
-0.6017,1.2104,0
0.9445,-0.6538,0
0.8590,-0.5997,0
-1.6051,1.2920,0
1.1157,-1.7977,0
1.9912,-0.9305,0
-0.1004,0.6382,0
-0.5652,-0.3471,1
-0.8196,-1.1624,1
1.3922,0.8079,1
-1.1452,-1.3322,1
0.7474,-0.9289,0
1.4218,1.1105,1
0.5862,-1.4062,0
1.3005,1.1628,1
0.7048,1.3611,1
-1.6651,-1.7466,1
-0.8432,-1.5546,1
-0.2329,1.8545,0
1.0228,1.6630,1
0.6116,-0.8677,0
-1.1037,-1.0148,1
0.9125,0.8416,1
-1.3715,0.4440,0
1.6755,-0.6144,0
-0.3750,-0.8614,1
-0.6826,-1.6269,1
-1.2746,1.2705,0
-0.6695,0.3374,1
-1.5181,-1.2761,1
0.9390,0.0097,1
-1.1013,1.2252,0
-0.3147,-0.4119,1
1.4492,-1.7575,0
-0.8478,1.5463,0
1.2857,-0.5758,0
0.2404,-0.9256,0
-0.7027,1.1102,0
-0.4421,1.1224,0
-1.5271,0.2935,0
1.1298,-1.7952,0
0.9724,0.1484,1
0.6822,0.8262,1
0.6331,2.0782,1
1.1095,0.7768,1
-1.2133,1.5296,0
-0.6228,1.6582,0
-0.8130,0.5147,0
0.2837,-1.5157,0
1.2700,0.7361,1
-2.2622,1.0402,0
1.3886,-0.8476,0
-2.0294,0.5139,0
-1.2303,-1.3753,1
-0.9305,0.5534,0
-1.2127,1.3689,0
0.9736,0.6641,1
-1.2208,-0.9079,1
-0.2946,1.3636,0
1.2714,0.9545,1
-0.4924,0.2138,0
-0.7674,1.1287,0
-0.5717,1.0741,0
0.4703,0.3377,1
0.0297,-1.5726,0
-0.6501,-0.9684,1
0.7129,-0.9798,0
-1.5892,0.5336,0
0.6544,1.3203,1
-0.7777,-0.5869,1
-0.4195,2.0153,0
0.4399,0.7431,1
1.4777,-2.1396,0
-1.2967,0.3581,0
-1.5057,-1.3473,1
-0.6573,0.8860,0
1.1807,0.0310,1
1.0582,0.2761,1
1.4087,-0.5348,0
1.1195,-1.4332,0
2.0890,-1.5965,0
1.4063,0.9121,1
-1.3349,1.2393,0
1.2210,-1.3516,0
-1.3716,0.5495,0
-1.1648,0.6589,0
0.0314,0.1307,0
1.4525,-1.7040,0
-1.3969,0.6566,0
0.8339,1.6814,1
-2.1195,0.8859,0
-0.7257,0.4224,0
-1.3096,1.1572,0
0.5436,1.3313,1
-2.1949,0.8125,0
-0.9332,1.1029,0
1.1210,1.0681,1
-0.8473,-0.6946,1
0.6700,0.8569,1
1.0058,0.6671,1
-1.4410,-0.7649,1
0.9215,-0.8803,0
0.3602,-1.8920,0
-1.1691,2.0357,0
-1.5189,0.8067,0
1.6419,-1.1144,0
-0.6813,-0.4720,1
0.7727,-1.1019,0
-0.1329,0.6149,0
1.6600,-1.2132,0
-0.6087,1.3887,0
1.4463,0.3043,1
-0.7412,-0.4835,1
1.0089,0.7047,1
-0.6238,-0.4597,1
-0.4268,0.6770,0
1.3537,-1.0554,0
0.7199,-2.0385,0
0.8028,-1.3354,0
0.8062,0.0969,1
0.4007,-0.6726,1
-0.8218,-0.6359,1
1.6331,-0.4479,0
1.0700,1.0957,1
1.0007,0.9789,1
0.3701,0.6806,1
-1.2064,-1.1347,1
-2.1633,0.6336,0
-1.3303,-1.7058,1
0.0076,0.5925,1
-0.2535,-1.5638,0
-1.5170,-0.7567,1
-0.3370,-1.2004,1
0.9077,-1.5585,0
-0.7511,1.4293,0
0.4854,0.6173,1
1.4102,-1.6540,0
1.3501,0.1213,0
1.0223,0.2580,1
2.3058,-1.4862,0
-0.5732,-1.2123,1
0.8949,1.1738,1
1.0822,-1.9024,0
0.6715,0.6882,1
-0.6740,-0.5328,1
2.0055,-0.7812,0
-0.1018,1.1581,0
0.4764,-0.2281,1
0.3319,-1.4252,0
1.8362,-1.0824,0
-0.9207,-1.7661,1
1.7116,1.9009,1
-0.2446,1.1086,0
-1.0017,-0.8178,1
0.2235,-2.1336,0
-1.6137,-0.7645,1
0.1977,-1.0671,1
1.2186,0.8276,1
0.6834,0.3402,1
1.2009,-0.9978,0
-0.5872,-1.2368,1
-0.5750,0.7511,0
0.7701,1.1940,1
-1.6665,1.9842,0
1.6353,-1.2212,0
1.0735,0.6958,1
-1.0508,-0.5614,1
-0.9136,0.4671,0
-1.1955,1.7871,0
1.5101,1.1357,1
0.8444,-1.5489,0
-1.0456,0.5073,0
-1.0240,-0.8335,1
-1.2067,1.0941,0
1.7370,-1.3284,0
1.0211,0.7054,1
1.6991,-0.7177,0
-1.2094,0.7626,0
1.2909,0.3748,1
2.4883,-1.3857,0
-0.7182,0.1774,0
-0.8027,-0.9657,1
1.6350,1.1915,1
0.4695,-0.5612,0
0.7234,-1.2132,0
-0.0487,0.8355,1
1.2319,0.2274,1
-1.0775,-1.3564,1
0.6499,-0.8419,0
-0.1560,-0.9874,1
1.9799,1.3923,1
-1.2408,-1.4476,1
-1.0659,-0.6439,1
1.0416,0.5258,1
2.1550,0.5599,1
-1.0675,-0.9877,1
0.7820,1.1850,1
0.6923,0.9602,1
-0.1677,0.4571,0
0.5804,-1.1604,0
-0.9753,-0.5011,1
0.8686,0.6214,1
1.4692,2.0106,1
0.7016,-0.9945,0
1.0103,0.6289,1
0.6186,-0.9074,0
0.3312,-1.2097,0
-0.9959,0.6026,0
0.9824,-0.5706,0
0.3172,-1.6038,0
1.2544,-0.3037,0
-0.5145,-1.1297,1
0.5710,-0.3581,1
0.6243,0.7176,1
-1.0679,0.6811,0
1.7425,-1.0304,0
0.5559,0.2224,1
-0.8546,-0.8990,1
1.6606,0.1419,1
-1.1764,1.2449,0
-1.6230,-1.0423,1
-1.9773,0.0519,0
-1.0687,-0.3722,0
-1.4201,-0.9579,1
-0.2444,-1.0593,1
-1.0428,0.6516,0
0.6807,1.1381,1
0.5659,0.3425,0
-0.6878,0.3368,0
-1.0117,-1.9926,1
1.5791,-0.5575,0
0.8670,-1.0057,0
-2.4590,-1.5652,1
1.9189,-1.1815,0
1.6231,-0.7172,0
0.5686,-1.4052,0
-1.2641,-1.8151,1
-1.0457,-0.3478,1
-1.1203,0.4691,0
-1.1116,0.8847,0
-1.8566,-1.9258,1
0.3034,-1.5690,1
0.8412,1.7473,1
-1.5384,1.7576,0
-0.7748,0.2078,1
1.2633,-1.7388,0
1.7537,-1.3795,0
-0.4043,1.2275,0
0.7174,-1.1021,0
-0.8523,0.8150,0
-1.1901,1.1805,0
1.6066,-1.2441,0
1.5649,-1.3369,0
-1.1998,1.0942,0
1.2967,0.6148,1
0.2413,-0.9973,0
0.5797,-0.9301,0
0.4339,-1.7302,0
1.7715,0.4529,1
-2.0078,1.8043,0
0.2803,0.7027,1
-1.6016,1.8721,0
-1.5619,-1.1693,1
-0.3815,-0.6771,1
1.0510,-0.2247,0
-0.9957,-0.5964,1
1.3440,0.7439,1
-0.8312,1.0748,0
-1.4088,0.5804,0
1.1973,0.9249,1
-0.8881,0.6460,0
1.2326,-0.0668,1
0.9610,-1.1481,0
-0.8554,0.7637,0
-0.4287,1.7286,0
1.0500,-1.9372,0
0.6938,-1.5678,0
-1.5276,0.6946,0
1.2779,-1.2060,0
0.9745,-1.3852,0
-1.0341,0.5144,0
-1.1485,-1.1305,1
-0.9920,1.5835,0
1.1337,0.4491,1
1.2051,1.7277,1
-0.9206,1.3730,0
1.3645,-0.8395,0
1.2017,0.8722,1
-1.1550,0.4939,0
-1.0349,0.9256,0
-0.5088,-0.6396,1
-1.0129,-1.1910,1
1.4271,-0.1659,0
0.1090,-0.7216,0
-0.3229,-2.0476,0
-1.9565,-1.4731,1
-0.6463,0.6801,0
1.3623,0.8901,1
-1.7675,1.7098,0
